PC1,PC2,PC3,PC4,PC1_vis,PC2_vis,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,OCB,CWB
2.639053216264602,-1.6680855763623108,0.5339037168716239,-0.8375342388246074,2.639053216264602,-1.6680855763623108,3.4166666666666665,4.416666666666667,4.916666666666667,1.5,4.666666666666667,2.0,1.0
-0.20513947957562922,-0.7663464364179351,-0.5516841158976211,-0.40585593745209847,-0.20513947957562922,-0.7663464364179351,3.25,3.5833333333333335,3.75,2.75,3.5,2.2,1.4
-0.2917469594512808,-0.19387624359443187,0.06178055820657432,1.2211547035821115,-0.2917469594512808,-0.19387624359443187,2.9166666666666665,4.5,3.0,2.8333333333333335,3.5,2.7,1.7
-1.7114561185799269,-1.3415996135564807,2.068542669444713,0.11579725707105758,-1.7114561185799269,-1.3415996135564807,1.75,3.9166666666666665,2.4166666666666665,3.6666666666666665,4.416666666666667,2.1,1.0
0.7804015049485928,0.8132233714010279,0.2400755977656034,-0.2051872541667634,0.7804015049485928,0.8132233714010279,3.9166666666666665,3.9166666666666665,4.25,3.3333333333333335,4.083333333333333,3.0,1.8
1.4092024160943004,-2.103899656148891,1.802671082426472,-1.0313374146851164,1.4092024160943004,-2.103899656148891,3.4166666666666665,4.666666666666667,4.416666666666667,3.0,4.833333333333333,1.0,1.0
0.1894387392553682,0.1042779508967012,-0.41178967080100165,-0.12833177223259562,0.1894387392553682,0.1042779508967012,3.25,3.8333333333333335,3.5833333333333335,2.3333333333333335,3.8333333333333335,2.6,1.8
-2.3329035597617875,-1.7651626118964139,0.8142788449996612,1.01374947580873,-2.3329035597617875,-1.7651626118964139,1.5833333333333333,4.0,3.4166666666666665,4.416666666666667,3.1666666666666665,1.7,1.4
1.3194563116539029,-0.5396848638368559,0.03372481751179287,0.15025921230261557,1.3194563116539029,-0.5396848638368559,3.3333333333333335,4.25,4.666666666666667,2.5833333333333335,3.9166666666666665,2.6,1.5
2.9065142274631737,-0.8424728865708376,0.576706689911315,0.33229305135353165,2.9065142274631737,-0.8424728865708376,3.25,4.666666666666667,4.583333333333333,1.3333333333333333,4.583333333333333,3.2,1.0
3.881288843238902,-0.6728046167097802,0.5226122521326175,-0.29238485306822537,3.881288843238902,-0.6728046167097802,4.333333333333333,4.833333333333333,5.0,1.4166666666666667,4.75,2.9,1.0
-1.3490385732636676,1.833286034439776,-0.17463101692350158,-0.06045757732044834,-1.3490385732636676,1.833286034439776,3.3333333333333335,3.4166666666666665,2.75,3.4166666666666665,3.8333333333333335,3.1,2.4
-1.7572217290267467,0.6509450485807258,0.7277377780937428,0.9494577462179616,-1.7572217290267467,0.6509450485807258,2.0,3.4166666666666665,3.75,4.5,3.5833333333333335,3.5,1.8
0.08053151338563838,0.3365042750328907,-1.1114202693283215,1.1916887944082917,0.08053151338563838,0.3365042750328907,4.166666666666667,4.25,2.9166666666666665,2.9166666666666665,2.8333333333333335,3.2,1.5
2.700973401570533,-0.3547276042929668,0.6641901822942303,-1.425580754820065,2.700973401570533,-0.3547276042929668,4.25,4.0,4.416666666666667,1.75,5.0,2.7,1.0
-2.2410331809615354,-0.739082839159191,-0.6065032886911956,1.243880080748874,-2.2410331809615354,-0.739082839159191,1.75,3.3333333333333335,2.8333333333333335,3.3333333333333335,2.75,3.1,1.3
1.8097123686474235,-0.5848959925764099,-1.6543810279727256,0.4415482813057349,1.8097123686474235,-0.5848959925764099,3.25,4.0,4.666666666666667,1.0833333333333333,3.3333333333333335,3.1,1.5
-0.5660380029042078,0.4301178979140296,-0.42536584587514326,-0.4088062593651785,-0.5660380029042078,0.4301178979140296,3.75,3.5,2.8333333333333335,2.9166666666666665,3.6666666666666665,2.7,1.6
-1.6230140109758697,0.5478283699525061,-0.6349478877754603,-0.23078225732142907,-1.6230140109758697,0.5478283699525061,2.25,2.8333333333333335,3.6666666666666665,3.1666666666666665,3.5,3.0,2.0
2.209542937027211,0.3463978805634887,0.2795744715719031,-0.4961520661593793,2.209542937027211,0.3463978805634887,4.25,4.333333333333333,4.0,1.9166666666666667,4.583333333333333,2.9,1.5
-1.2010611494879884,2.6627349399881854,-0.1165861902911288,-0.49503604952005364,-1.2010611494879884,2.6627349399881854,3.3333333333333335,3.0,3.5,3.75,4.083333333333333,3.5,2.7
-1.9456183816868735,0.14926200055625208,-0.6231834935004928,0.8234900023784072,-1.9456183816868735,0.14926200055625208,3.0,3.9166666666666665,2.6666666666666665,3.6666666666666665,2.9166666666666665,2.2,2.1
0.2933226640072268,-0.19110701525305845,2.392897571836163,-0.08178531337538572,0.2933226640072268,-0.19110701525305845,2.5833333333333335,4.166666666666667,4.333333333333333,4.083333333333333,4.916666666666667,2.7,1.4
-0.8166598618670371,1.7868104025197398,-1.3480607763748893,0.2940236355113422,-0.8166598618670371,1.7868104025197398,4.0,3.5,2.8333333333333335,3.0,3.1666666666666665,3.3,2.3
0.6312434981702894,-0.9333491664740184,0.8709569159957335,-0.015741368582275428,0.6312434981702894,-0.9333491664740184,2.3333333333333335,4.0,3.5833333333333335,2.0,4.5,2.8,1.1
-2.518522360761772,-1.9493130507276055,-1.1541712054782272,0.9423981037796686,-2.518522360761772,-1.9493130507276055,2.1666666666666665,3.5833333333333335,2.6666666666666665,3.3333333333333335,2.25,1.8,1.2
